trial,distance_m,contrast_percent,bit_rate_bps,interference,signal_amplitude,noise_sigma,signal_to_noise_ratio,total_bits,bit_errors,bit_error_rate,packet_recovered,visibility_band
1,3.0,5.0,1.0,quiet,0.5555555555555556,0.01788854381999832,31.056499687497077,48,0,0.0,True,higher-contrast
2,3.0,5.0,1.0,quiet,0.5555555555555556,0.01788854381999832,31.056499687497077,48,0,0.0,True,higher-contrast
3,3.0,5.0,1.0,quiet,0.5555555555555556,0.01788854381999832,31.056499687497077,48,0,0.0,True,higher-contrast
4,3.0,5.0,1.0,quiet,0.5555555555555556,0.01788854381999832,31.056499687497077,48,0,0.0,True,higher-contrast
5,3.0,5.0,1.0,quiet,0.5555555555555556,0.01788854381999832,31.056499687497077,48,0,0.0,True,higher-contrast
6,3.0,5.0,1.0,quiet,0.5555555555555556,0.01788854381999832,31.056499687497077,48,0,0.0,True,higher-contrast
7,3.0,5.0,1.0,quiet,0.5555555555555556,0.01788854381999832,31.056499687497077,48,0,0.0,True,higher-contrast
8,3.0,5.0,1.0,quiet,0.5555555555555556,0.01788854381999832,31.056499687497077,48,0,0.0,True,higher-contrast
9,3.0,5.0,1.0,quiet,0.5555555555555556,0.01788854381999832,31.056499687497077,48,0,0.0,True,higher-contrast
10,3.0,5.0,1.0,quiet,0.5555555555555556,0.01788854381999832,31.056499687497077,48,0,0.0,True,higher-contrast
1,3.0,5.0,1.0,moderate,0.5555555555555556,0.044721359549995794,12.422599874998832,48,0,0.0,True,higher-contrast
2,3.0,5.0,1.0,moderate,0.5555555555555556,0.044721359549995794,12.422599874998832,48,0,0.0,True,higher-contrast
3,3.0,5.0,1.0,moderate,0.5555555555555556,0.044721359549995794,12.422599874998832,48,0,0.0,True,higher-contrast
4,3.0,5.0,1.0,moderate,0.5555555555555556,0.044721359549995794,12.422599874998832,48,0,0.0,True,higher-contrast
5,3.0,5.0,1.0,moderate,0.5555555555555556,0.044721359549995794,12.422599874998832,48,0,0.0,True,higher-contrast
6,3.0,5.0,1.0,moderate,0.5555555555555556,0.044721359549995794,12.422599874998832,48,0,0.0,True,higher-contrast
7,3.0,5.0,1.0,moderate,0.5555555555555556,0.044721359549995794,12.422599874998832,48,0,0.0,True,higher-contrast
8,3.0,5.0,1.0,moderate,0.5555555555555556,0.044721359549995794,12.422599874998832,48,0,0.0,True,higher-contrast
9,3.0,5.0,1.0,moderate,0.5555555555555556,0.044721359549995794,12.422599874998832,48,0,0.0,True,higher-contrast
10,3.0,5.0,1.0,moderate,0.5555555555555556,0.044721359549995794,12.422599874998832,48,0,0.0,True,higher-contrast
1,3.0,5.0,1.0,high,0.5555555555555556,0.08944271909999159,6.211299937499416,48,0,0.0,True,higher-contrast
2,3.0,5.0,1.0,high,0.5555555555555556,0.08944271909999159,6.211299937499416,48,0,0.0,True,higher-contrast
3,3.0,5.0,1.0,high,0.5555555555555556,0.08944271909999159,6.211299937499416,48,0,0.0,True,higher-contrast
4,3.0,5.0,1.0,high,0.5555555555555556,0.08944271909999159,6.211299937499416,48,0,0.0,True,higher-contrast
5,3.0,5.0,1.0,high,0.5555555555555556,0.08944271909999159,6.211299937499416,48,0,0.0,True,higher-contrast
6,3.0,5.0,1.0,high,0.5555555555555556,0.08944271909999159,6.211299937499416,48,0,0.0,True,higher-contrast
7,3.0,5.0,1.0,high,0.5555555555555556,0.08944271909999159,6.211299937499416,48,0,0.0,True,higher-contrast
8,3.0,5.0,1.0,high,0.5555555555555556,0.08944271909999159,6.211299937499416,48,0,0.0,True,higher-contrast
9,3.0,5.0,1.0,high,0.5555555555555556,0.08944271909999159,6.211299937499416,48,0,0.0,True,higher-contrast
10,3.0,5.0,1.0,high,0.5555555555555556,0.08944271909999159,6.211299937499416,48,0,0.0,True,higher-contrast
1,3.0,5.0,5.0,quiet,0.5555555555555556,0.04,13.88888888888889,48,0,0.0,True,higher-contrast
2,3.0,5.0,5.0,quiet,0.5555555555555556,0.04,13.88888888888889,48,0,0.0,True,higher-contrast
3,3.0,5.0,5.0,quiet,0.5555555555555556,0.04,13.88888888888889,48,0,0.0,True,higher-contrast
4,3.0,5.0,5.0,quiet,0.5555555555555556,0.04,13.88888888888889,48,0,0.0,True,higher-contrast
5,3.0,5.0,5.0,quiet,0.5555555555555556,0.04,13.88888888888889,48,0,0.0,True,higher-contrast
6,3.0,5.0,5.0,quiet,0.5555555555555556,0.04,13.88888888888889,48,0,0.0,True,higher-contrast
7,3.0,5.0,5.0,quiet,0.5555555555555556,0.04,13.88888888888889,48,0,0.0,True,higher-contrast
8,3.0,5.0,5.0,quiet,0.5555555555555556,0.04,13.88888888888889,48,0,0.0,True,higher-contrast
9,3.0,5.0,5.0,quiet,0.5555555555555556,0.04,13.88888888888889,48,0,0.0,True,higher-contrast
10,3.0,5.0,5.0,quiet,0.5555555555555556,0.04,13.88888888888889,48,0,0.0,True,higher-contrast
1,3.0,5.0,5.0,moderate,0.5555555555555556,0.1,5.555555555555555,48,0,0.0,True,higher-contrast
2,3.0,5.0,5.0,moderate,0.5555555555555556,0.1,5.555555555555555,48,0,0.0,True,higher-contrast
3,3.0,5.0,5.0,moderate,0.5555555555555556,0.1,5.555555555555555,48,1,0.020833333333333332,False,higher-contrast
4,3.0,5.0,5.0,moderate,0.5555555555555556,0.1,5.555555555555555,48,0,0.0,True,higher-contrast
5,3.0,5.0,5.0,moderate,0.5555555555555556,0.1,5.555555555555555,48,0,0.0,True,higher-contrast
6,3.0,5.0,5.0,moderate,0.5555555555555556,0.1,5.555555555555555,48,1,0.020833333333333332,False,higher-contrast
7,3.0,5.0,5.0,moderate,0.5555555555555556,0.1,5.555555555555555,48,0,0.0,True,higher-contrast
8,3.0,5.0,5.0,moderate,0.5555555555555556,0.1,5.555555555555555,48,0,0.0,True,higher-contrast
9,3.0,5.0,5.0,moderate,0.5555555555555556,0.1,5.555555555555555,48,0,0.0,True,higher-contrast
10,3.0,5.0,5.0,moderate,0.5555555555555556,0.1,5.555555555555555,48,0,0.0,True,higher-contrast
1,3.0,5.0,5.0,high,0.5555555555555556,0.2,2.7777777777777777,48,5,0.10416666666666667,False,higher-contrast
2,3.0,5.0,5.0,high,0.5555555555555556,0.2,2.7777777777777777,48,4,0.08333333333333333,False,higher-contrast
3,3.0,5.0,5.0,high,0.5555555555555556,0.2,2.7777777777777777,48,6,0.125,False,higher-contrast
4,3.0,5.0,5.0,high,0.5555555555555556,0.2,2.7777777777777777,48,1,0.020833333333333332,False,higher-contrast
5,3.0,5.0,5.0,high,0.5555555555555556,0.2,2.7777777777777777,48,2,0.041666666666666664,False,higher-contrast
6,3.0,5.0,5.0,high,0.5555555555555556,0.2,2.7777777777777777,48,7,0.14583333333333334,False,higher-contrast
7,3.0,5.0,5.0,high,0.5555555555555556,0.2,2.7777777777777777,48,3,0.0625,False,higher-contrast
8,3.0,5.0,5.0,high,0.5555555555555556,0.2,2.7777777777777777,48,1,0.020833333333333332,False,higher-contrast
9,3.0,5.0,5.0,high,0.5555555555555556,0.2,2.7777777777777777,48,3,0.0625,False,higher-contrast
10,3.0,5.0,5.0,high,0.5555555555555556,0.2,2.7777777777777777,48,5,0.10416666666666667,False,higher-contrast
1,3.0,5.0,10.0,quiet,0.5555555555555556,0.05656854249492381,9.820927516479825,48,0,0.0,True,higher-contrast
2,3.0,5.0,10.0,quiet,0.5555555555555556,0.05656854249492381,9.820927516479825,48,0,0.0,True,higher-contrast
3,3.0,5.0,10.0,quiet,0.5555555555555556,0.05656854249492381,9.820927516479825,48,0,0.0,True,higher-contrast
4,3.0,5.0,10.0,quiet,0.5555555555555556,0.05656854249492381,9.820927516479825,48,0,0.0,True,higher-contrast
5,3.0,5.0,10.0,quiet,0.5555555555555556,0.05656854249492381,9.820927516479825,48,0,0.0,True,higher-contrast
6,3.0,5.0,10.0,quiet,0.5555555555555556,0.05656854249492381,9.820927516479825,48,0,0.0,True,higher-contrast
7,3.0,5.0,10.0,quiet,0.5555555555555556,0.05656854249492381,9.820927516479825,48,0,0.0,True,higher-contrast
8,3.0,5.0,10.0,quiet,0.5555555555555556,0.05656854249492381,9.820927516479825,48,0,0.0,True,higher-contrast
9,3.0,5.0,10.0,quiet,0.5555555555555556,0.05656854249492381,9.820927516479825,48,0,0.0,True,higher-contrast
10,3.0,5.0,10.0,quiet,0.5555555555555556,0.05656854249492381,9.820927516479825,48,0,0.0,True,higher-contrast
1,3.0,5.0,10.0,moderate,0.5555555555555556,0.14142135623730953,3.92837100659193,48,2,0.041666666666666664,False,higher-contrast
2,3.0,5.0,10.0,moderate,0.5555555555555556,0.14142135623730953,3.92837100659193,48,0,0.0,True,higher-contrast
3,3.0,5.0,10.0,moderate,0.5555555555555556,0.14142135623730953,3.92837100659193,48,0,0.0,True,higher-contrast
4,3.0,5.0,10.0,moderate,0.5555555555555556,0.14142135623730953,3.92837100659193,48,1,0.020833333333333332,False,higher-contrast
5,3.0,5.0,10.0,moderate,0.5555555555555556,0.14142135623730953,3.92837100659193,48,1,0.020833333333333332,False,higher-contrast
6,3.0,5.0,10.0,moderate,0.5555555555555556,0.14142135623730953,3.92837100659193,48,1,0.020833333333333332,False,higher-contrast
7,3.0,5.0,10.0,moderate,0.5555555555555556,0.14142135623730953,3.92837100659193,48,0,0.0,True,higher-contrast
8,3.0,5.0,10.0,moderate,0.5555555555555556,0.14142135623730953,3.92837100659193,48,2,0.041666666666666664,False,higher-contrast
9,3.0,5.0,10.0,moderate,0.5555555555555556,0.14142135623730953,3.92837100659193,48,5,0.10416666666666667,False,higher-contrast
10,3.0,5.0,10.0,moderate,0.5555555555555556,0.14142135623730953,3.92837100659193,48,1,0.020833333333333332,False,higher-contrast
1,3.0,5.0,10.0,high,0.5555555555555556,0.28284271247461906,1.964185503295965,48,9,0.1875,False,higher-contrast
2,3.0,5.0,10.0,high,0.5555555555555556,0.28284271247461906,1.964185503295965,48,12,0.25,False,higher-contrast
3,3.0,5.0,10.0,high,0.5555555555555556,0.28284271247461906,1.964185503295965,48,6,0.125,False,higher-contrast
4,3.0,5.0,10.0,high,0.5555555555555556,0.28284271247461906,1.964185503295965,48,7,0.14583333333333334,False,higher-contrast
5,3.0,5.0,10.0,high,0.5555555555555556,0.28284271247461906,1.964185503295965,48,5,0.10416666666666667,False,higher-contrast
6,3.0,5.0,10.0,high,0.5555555555555556,0.28284271247461906,1.964185503295965,48,9,0.1875,False,higher-contrast
7,3.0,5.0,10.0,high,0.5555555555555556,0.28284271247461906,1.964185503295965,48,4,0.08333333333333333,False,higher-contrast
8,3.0,5.0,10.0,high,0.5555555555555556,0.28284271247461906,1.964185503295965,48,6,0.125,False,higher-contrast
9,3.0,5.0,10.0,high,0.5555555555555556,0.28284271247461906,1.964185503295965,48,9,0.1875,False,higher-contrast
10,3.0,5.0,10.0,high,0.5555555555555556,0.28284271247461906,1.964185503295965,48,7,0.14583333333333334,False,higher-contrast
1,6.0,1.0,1.0,quiet,0.027777777777777776,0.01788854381999832,1.5528249843748538,48,10,0.20833333333333334,False,very-low-contrast
2,6.0,1.0,1.0,quiet,0.027777777777777776,0.01788854381999832,1.5528249843748538,48,8,0.16666666666666666,False,very-low-contrast
3,6.0,1.0,1.0,quiet,0.027777777777777776,0.01788854381999832,1.5528249843748538,48,11,0.22916666666666666,False,very-low-contrast
4,6.0,1.0,1.0,quiet,0.027777777777777776,0.01788854381999832,1.5528249843748538,48,10,0.20833333333333334,False,very-low-contrast
5,6.0,1.0,1.0,quiet,0.027777777777777776,0.01788854381999832,1.5528249843748538,48,9,0.1875,False,very-low-contrast
6,6.0,1.0,1.0,quiet,0.027777777777777776,0.01788854381999832,1.5528249843748538,48,10,0.20833333333333334,False,very-low-contrast
7,6.0,1.0,1.0,quiet,0.027777777777777776,0.01788854381999832,1.5528249843748538,48,14,0.2916666666666667,False,very-low-contrast
8,6.0,1.0,1.0,quiet,0.027777777777777776,0.01788854381999832,1.5528249843748538,48,3,0.0625,False,very-low-contrast
9,6.0,1.0,1.0,quiet,0.027777777777777776,0.01788854381999832,1.5528249843748538,48,13,0.2708333333333333,False,very-low-contrast
10,6.0,1.0,1.0,quiet,0.027777777777777776,0.01788854381999832,1.5528249843748538,48,12,0.25,False,very-low-contrast
1,6.0,1.0,1.0,moderate,0.027777777777777776,0.044721359549995794,0.6211299937499415,48,16,0.3333333333333333,False,very-low-contrast
2,6.0,1.0,1.0,moderate,0.027777777777777776,0.044721359549995794,0.6211299937499415,48,20,0.4166666666666667,False,very-low-contrast
3,6.0,1.0,1.0,moderate,0.027777777777777776,0.044721359549995794,0.6211299937499415,48,16,0.3333333333333333,False,very-low-contrast
4,6.0,1.0,1.0,moderate,0.027777777777777776,0.044721359549995794,0.6211299937499415,48,23,0.4791666666666667,False,very-low-contrast
5,6.0,1.0,1.0,moderate,0.027777777777777776,0.044721359549995794,0.6211299937499415,48,10,0.20833333333333334,False,very-low-contrast
6,6.0,1.0,1.0,moderate,0.027777777777777776,0.044721359549995794,0.6211299937499415,48,26,0.5416666666666666,False,very-low-contrast
7,6.0,1.0,1.0,moderate,0.027777777777777776,0.044721359549995794,0.6211299937499415,48,15,0.3125,False,very-low-contrast
8,6.0,1.0,1.0,moderate,0.027777777777777776,0.044721359549995794,0.6211299937499415,48,25,0.5208333333333334,False,very-low-contrast
9,6.0,1.0,1.0,moderate,0.027777777777777776,0.044721359549995794,0.6211299937499415,48,17,0.3541666666666667,False,very-low-contrast
10,6.0,1.0,1.0,moderate,0.027777777777777776,0.044721359549995794,0.6211299937499415,48,18,0.375,False,very-low-contrast
1,6.0,1.0,1.0,high,0.027777777777777776,0.08944271909999159,0.31056499687497074,48,20,0.4166666666666667,False,very-low-contrast
2,6.0,1.0,1.0,high,0.027777777777777776,0.08944271909999159,0.31056499687497074,48,27,0.5625,False,very-low-contrast
3,6.0,1.0,1.0,high,0.027777777777777776,0.08944271909999159,0.31056499687497074,48,19,0.3958333333333333,False,very-low-contrast
4,6.0,1.0,1.0,high,0.027777777777777776,0.08944271909999159,0.31056499687497074,48,27,0.5625,False,very-low-contrast
5,6.0,1.0,1.0,high,0.027777777777777776,0.08944271909999159,0.31056499687497074,48,23,0.4791666666666667,False,very-low-contrast
6,6.0,1.0,1.0,high,0.027777777777777776,0.08944271909999159,0.31056499687497074,48,16,0.3333333333333333,False,very-low-contrast
7,6.0,1.0,1.0,high,0.027777777777777776,0.08944271909999159,0.31056499687497074,48,13,0.2708333333333333,False,very-low-contrast
8,6.0,1.0,1.0,high,0.027777777777777776,0.08944271909999159,0.31056499687497074,48,23,0.4791666666666667,False,very-low-contrast
9,6.0,1.0,1.0,high,0.027777777777777776,0.08944271909999159,0.31056499687497074,48,17,0.3541666666666667,False,very-low-contrast
10,6.0,1.0,1.0,high,0.027777777777777776,0.08944271909999159,0.31056499687497074,48,25,0.5208333333333334,False,very-low-contrast
1,6.0,1.0,5.0,quiet,0.027777777777777776,0.04,0.6944444444444444,48,16,0.3333333333333333,False,very-low-contrast
2,6.0,1.0,5.0,quiet,0.027777777777777776,0.04,0.6944444444444444,48,16,0.3333333333333333,False,very-low-contrast
3,6.0,1.0,5.0,quiet,0.027777777777777776,0.04,0.6944444444444444,48,22,0.4583333333333333,False,very-low-contrast
4,6.0,1.0,5.0,quiet,0.027777777777777776,0.04,0.6944444444444444,48,16,0.3333333333333333,False,very-low-contrast
5,6.0,1.0,5.0,quiet,0.027777777777777776,0.04,0.6944444444444444,48,17,0.3541666666666667,False,very-low-contrast
6,6.0,1.0,5.0,quiet,0.027777777777777776,0.04,0.6944444444444444,48,17,0.3541666666666667,False,very-low-contrast
7,6.0,1.0,5.0,quiet,0.027777777777777776,0.04,0.6944444444444444,48,20,0.4166666666666667,False,very-low-contrast
8,6.0,1.0,5.0,quiet,0.027777777777777776,0.04,0.6944444444444444,48,14,0.2916666666666667,False,very-low-contrast
9,6.0,1.0,5.0,quiet,0.027777777777777776,0.04,0.6944444444444444,48,19,0.3958333333333333,False,very-low-contrast
10,6.0,1.0,5.0,quiet,0.027777777777777776,0.04,0.6944444444444444,48,20,0.4166666666666667,False,very-low-contrast
1,6.0,1.0,5.0,moderate,0.027777777777777776,0.1,0.27777777777777773,48,24,0.5,False,very-low-contrast
2,6.0,1.0,5.0,moderate,0.027777777777777776,0.1,0.27777777777777773,48,21,0.4375,False,very-low-contrast
3,6.0,1.0,5.0,moderate,0.027777777777777776,0.1,0.27777777777777773,48,23,0.4791666666666667,False,very-low-contrast
4,6.0,1.0,5.0,moderate,0.027777777777777776,0.1,0.27777777777777773,48,24,0.5,False,very-low-contrast
5,6.0,1.0,5.0,moderate,0.027777777777777776,0.1,0.27777777777777773,48,27,0.5625,False,very-low-contrast
6,6.0,1.0,5.0,moderate,0.027777777777777776,0.1,0.27777777777777773,48,19,0.3958333333333333,False,very-low-contrast
7,6.0,1.0,5.0,moderate,0.027777777777777776,0.1,0.27777777777777773,48,24,0.5,False,very-low-contrast
8,6.0,1.0,5.0,moderate,0.027777777777777776,0.1,0.27777777777777773,48,19,0.3958333333333333,False,very-low-contrast
9,6.0,1.0,5.0,moderate,0.027777777777777776,0.1,0.27777777777777773,48,29,0.6041666666666666,False,very-low-contrast
10,6.0,1.0,5.0,moderate,0.027777777777777776,0.1,0.27777777777777773,48,18,0.375,False,very-low-contrast
1,6.0,1.0,5.0,high,0.027777777777777776,0.2,0.13888888888888887,48,19,0.3958333333333333,False,very-low-contrast
2,6.0,1.0,5.0,high,0.027777777777777776,0.2,0.13888888888888887,48,21,0.4375,False,very-low-contrast
3,6.0,1.0,5.0,high,0.027777777777777776,0.2,0.13888888888888887,48,17,0.3541666666666667,False,very-low-contrast
4,6.0,1.0,5.0,high,0.027777777777777776,0.2,0.13888888888888887,48,19,0.3958333333333333,False,very-low-contrast
5,6.0,1.0,5.0,high,0.027777777777777776,0.2,0.13888888888888887,48,19,0.3958333333333333,False,very-low-contrast
6,6.0,1.0,5.0,high,0.027777777777777776,0.2,0.13888888888888887,48,25,0.5208333333333334,False,very-low-contrast
7,6.0,1.0,5.0,high,0.027777777777777776,0.2,0.13888888888888887,48,25,0.5208333333333334,False,very-low-contrast
8,6.0,1.0,5.0,high,0.027777777777777776,0.2,0.13888888888888887,48,19,0.3958333333333333,False,very-low-contrast
9,6.0,1.0,5.0,high,0.027777777777777776,0.2,0.13888888888888887,48,25,0.5208333333333334,False,very-low-contrast
10,6.0,1.0,5.0,high,0.027777777777777776,0.2,0.13888888888888887,48,24,0.5,False,very-low-contrast
1,6.0,1.0,10.0,quiet,0.027777777777777776,0.05656854249492381,0.49104637582399124,48,22,0.4583333333333333,False,very-low-contrast
2,6.0,1.0,10.0,quiet,0.027777777777777776,0.05656854249492381,0.49104637582399124,48,22,0.4583333333333333,False,very-low-contrast
3,6.0,1.0,10.0,quiet,0.027777777777777776,0.05656854249492381,0.49104637582399124,48,18,0.375,False,very-low-contrast
4,6.0,1.0,10.0,quiet,0.027777777777777776,0.05656854249492381,0.49104637582399124,48,25,0.5208333333333334,False,very-low-contrast
5,6.0,1.0,10.0,quiet,0.027777777777777776,0.05656854249492381,0.49104637582399124,48,22,0.4583333333333333,False,very-low-contrast
6,6.0,1.0,10.0,quiet,0.027777777777777776,0.05656854249492381,0.49104637582399124,48,14,0.2916666666666667,False,very-low-contrast
7,6.0,1.0,10.0,quiet,0.027777777777777776,0.05656854249492381,0.49104637582399124,48,14,0.2916666666666667,False,very-low-contrast
8,6.0,1.0,10.0,quiet,0.027777777777777776,0.05656854249492381,0.49104637582399124,48,16,0.3333333333333333,False,very-low-contrast
9,6.0,1.0,10.0,quiet,0.027777777777777776,0.05656854249492381,0.49104637582399124,48,22,0.4583333333333333,False,very-low-contrast
10,6.0,1.0,10.0,quiet,0.027777777777777776,0.05656854249492381,0.49104637582399124,48,16,0.3333333333333333,False,very-low-contrast
1,6.0,1.0,10.0,moderate,0.027777777777777776,0.14142135623730953,0.1964185503295965,48,19,0.3958333333333333,False,very-low-contrast
2,6.0,1.0,10.0,moderate,0.027777777777777776,0.14142135623730953,0.1964185503295965,48,22,0.4583333333333333,False,very-low-contrast
3,6.0,1.0,10.0,moderate,0.027777777777777776,0.14142135623730953,0.1964185503295965,48,26,0.5416666666666666,False,very-low-contrast
4,6.0,1.0,10.0,moderate,0.027777777777777776,0.14142135623730953,0.1964185503295965,48,28,0.5833333333333334,False,very-low-contrast
5,6.0,1.0,10.0,moderate,0.027777777777777776,0.14142135623730953,0.1964185503295965,48,25,0.5208333333333334,False,very-low-contrast
6,6.0,1.0,10.0,moderate,0.027777777777777776,0.14142135623730953,0.1964185503295965,48,22,0.4583333333333333,False,very-low-contrast
7,6.0,1.0,10.0,moderate,0.027777777777777776,0.14142135623730953,0.1964185503295965,48,19,0.3958333333333333,False,very-low-contrast
8,6.0,1.0,10.0,moderate,0.027777777777777776,0.14142135623730953,0.1964185503295965,48,19,0.3958333333333333,False,very-low-contrast
9,6.0,1.0,10.0,moderate,0.027777777777777776,0.14142135623730953,0.1964185503295965,48,23,0.4791666666666667,False,very-low-contrast
10,6.0,1.0,10.0,moderate,0.027777777777777776,0.14142135623730953,0.1964185503295965,48,21,0.4375,False,very-low-contrast
1,6.0,1.0,10.0,high,0.027777777777777776,0.28284271247461906,0.09820927516479824,48,19,0.3958333333333333,False,very-low-contrast
2,6.0,1.0,10.0,high,0.027777777777777776,0.28284271247461906,0.09820927516479824,48,25,0.5208333333333334,False,very-low-contrast
3,6.0,1.0,10.0,high,0.027777777777777776,0.28284271247461906,0.09820927516479824,48,27,0.5625,False,very-low-contrast
4,6.0,1.0,10.0,high,0.027777777777777776,0.28284271247461906,0.09820927516479824,48,21,0.4375,False,very-low-contrast
5,6.0,1.0,10.0,high,0.027777777777777776,0.28284271247461906,0.09820927516479824,48,27,0.5625,False,very-low-contrast
6,6.0,1.0,10.0,high,0.027777777777777776,0.28284271247461906,0.09820927516479824,48,30,0.625,False,very-low-contrast
7,6.0,1.0,10.0,high,0.027777777777777776,0.28284271247461906,0.09820927516479824,48,25,0.5208333333333334,False,very-low-contrast
8,6.0,1.0,10.0,high,0.027777777777777776,0.28284271247461906,0.09820927516479824,48,24,0.5,False,very-low-contrast
9,6.0,1.0,10.0,high,0.027777777777777776,0.28284271247461906,0.09820927516479824,48,29,0.6041666666666666,False,very-low-contrast
10,6.0,1.0,10.0,high,0.027777777777777776,0.28284271247461906,0.09820927516479824,48,23,0.4791666666666667,False,very-low-contrast
1,6.0,3.0,1.0,quiet,0.08333333333333333,0.01788854381999832,4.6584749531245615,48,0,0.0,True,low-contrast
2,6.0,3.0,1.0,quiet,0.08333333333333333,0.01788854381999832,4.6584749531245615,48,0,0.0,True,low-contrast
3,6.0,3.0,1.0,quiet,0.08333333333333333,0.01788854381999832,4.6584749531245615,48,0,0.0,True,low-contrast
4,6.0,3.0,1.0,quiet,0.08333333333333333,0.01788854381999832,4.6584749531245615,48,0,0.0,True,low-contrast
5,6.0,3.0,1.0,quiet,0.08333333333333333,0.01788854381999832,4.6584749531245615,48,1,0.020833333333333332,False,low-contrast
6,6.0,3.0,1.0,quiet,0.08333333333333333,0.01788854381999832,4.6584749531245615,48,1,0.020833333333333332,False,low-contrast
7,6.0,3.0,1.0,quiet,0.08333333333333333,0.01788854381999832,4.6584749531245615,48,0,0.0,True,low-contrast
8,6.0,3.0,1.0,quiet,0.08333333333333333,0.01788854381999832,4.6584749531245615,48,0,0.0,True,low-contrast
9,6.0,3.0,1.0,quiet,0.08333333333333333,0.01788854381999832,4.6584749531245615,48,0,0.0,True,low-contrast
10,6.0,3.0,1.0,quiet,0.08333333333333333,0.01788854381999832,4.6584749531245615,48,0,0.0,True,low-contrast
1,6.0,3.0,1.0,moderate,0.08333333333333333,0.044721359549995794,1.8633899812498247,48,8,0.16666666666666666,False,low-contrast
2,6.0,3.0,1.0,moderate,0.08333333333333333,0.044721359549995794,1.8633899812498247,48,6,0.125,False,low-contrast
3,6.0,3.0,1.0,moderate,0.08333333333333333,0.044721359549995794,1.8633899812498247,48,8,0.16666666666666666,False,low-contrast
4,6.0,3.0,1.0,moderate,0.08333333333333333,0.044721359549995794,1.8633899812498247,48,6,0.125,False,low-contrast
5,6.0,3.0,1.0,moderate,0.08333333333333333,0.044721359549995794,1.8633899812498247,48,10,0.20833333333333334,False,low-contrast
6,6.0,3.0,1.0,moderate,0.08333333333333333,0.044721359549995794,1.8633899812498247,48,9,0.1875,False,low-contrast
7,6.0,3.0,1.0,moderate,0.08333333333333333,0.044721359549995794,1.8633899812498247,48,11,0.22916666666666666,False,low-contrast
8,6.0,3.0,1.0,moderate,0.08333333333333333,0.044721359549995794,1.8633899812498247,48,4,0.08333333333333333,False,low-contrast
9,6.0,3.0,1.0,moderate,0.08333333333333333,0.044721359549995794,1.8633899812498247,48,8,0.16666666666666666,False,low-contrast
10,6.0,3.0,1.0,moderate,0.08333333333333333,0.044721359549995794,1.8633899812498247,48,5,0.10416666666666667,False,low-contrast
1,6.0,3.0,1.0,high,0.08333333333333333,0.08944271909999159,0.9316949906249123,48,19,0.3958333333333333,False,low-contrast
2,6.0,3.0,1.0,high,0.08333333333333333,0.08944271909999159,0.9316949906249123,48,13,0.2708333333333333,False,low-contrast
3,6.0,3.0,1.0,high,0.08333333333333333,0.08944271909999159,0.9316949906249123,48,16,0.3333333333333333,False,low-contrast
4,6.0,3.0,1.0,high,0.08333333333333333,0.08944271909999159,0.9316949906249123,48,16,0.3333333333333333,False,low-contrast
5,6.0,3.0,1.0,high,0.08333333333333333,0.08944271909999159,0.9316949906249123,48,17,0.3541666666666667,False,low-contrast
6,6.0,3.0,1.0,high,0.08333333333333333,0.08944271909999159,0.9316949906249123,48,15,0.3125,False,low-contrast
7,6.0,3.0,1.0,high,0.08333333333333333,0.08944271909999159,0.9316949906249123,48,16,0.3333333333333333,False,low-contrast
8,6.0,3.0,1.0,high,0.08333333333333333,0.08944271909999159,0.9316949906249123,48,15,0.3125,False,low-contrast
9,6.0,3.0,1.0,high,0.08333333333333333,0.08944271909999159,0.9316949906249123,48,19,0.3958333333333333,False,low-contrast
10,6.0,3.0,1.0,high,0.08333333333333333,0.08944271909999159,0.9316949906249123,48,19,0.3958333333333333,False,low-contrast
1,6.0,3.0,5.0,quiet,0.08333333333333333,0.04,2.083333333333333,48,8,0.16666666666666666,False,low-contrast
2,6.0,3.0,5.0,quiet,0.08333333333333333,0.04,2.083333333333333,48,7,0.14583333333333334,False,low-contrast
3,6.0,3.0,5.0,quiet,0.08333333333333333,0.04,2.083333333333333,48,7,0.14583333333333334,False,low-contrast
4,6.0,3.0,5.0,quiet,0.08333333333333333,0.04,2.083333333333333,48,10,0.20833333333333334,False,low-contrast
5,6.0,3.0,5.0,quiet,0.08333333333333333,0.04,2.083333333333333,48,5,0.10416666666666667,False,low-contrast
6,6.0,3.0,5.0,quiet,0.08333333333333333,0.04,2.083333333333333,48,3,0.0625,False,low-contrast
7,6.0,3.0,5.0,quiet,0.08333333333333333,0.04,2.083333333333333,48,7,0.14583333333333334,False,low-contrast
8,6.0,3.0,5.0,quiet,0.08333333333333333,0.04,2.083333333333333,48,8,0.16666666666666666,False,low-contrast
9,6.0,3.0,5.0,quiet,0.08333333333333333,0.04,2.083333333333333,48,6,0.125,False,low-contrast
10,6.0,3.0,5.0,quiet,0.08333333333333333,0.04,2.083333333333333,48,8,0.16666666666666666,False,low-contrast
1,6.0,3.0,5.0,moderate,0.08333333333333333,0.1,0.8333333333333333,48,17,0.3541666666666667,False,low-contrast
2,6.0,3.0,5.0,moderate,0.08333333333333333,0.1,0.8333333333333333,48,14,0.2916666666666667,False,low-contrast
3,6.0,3.0,5.0,moderate,0.08333333333333333,0.1,0.8333333333333333,48,18,0.375,False,low-contrast
